WorkspaceId,UserName,BundleId,IpAddress,ComputerName,State,RunningMode,Region,LastConnectionTime,DaysSinceLastLogin
ws-8s065jccz,astewart16,wsb-6m4xgd4tz,10.135.72.43,VDICHWY-SQMHV26,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:30:46.457000-05:00,1
ws-7bbpc15fb,jblack12,wsb-kfzj3nw9z,10.113.40.73,EC2AMAZ-GV1UQJE,STOPPED,AUTO_STOP,us-east-1,2023-02-07 09:45:18.870000-05:00,19
ws-554585kdp,kcrevatas,wsb-6m4xgd4tz,10.135.66.214,VDICHWY-FDEHJP2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:50:56.058000-05:00,0
ws-jb25mjhg6,dgiugliano,wsb-6m4xgd4tz,10.135.77.171,VDICHWY-HC787CN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 19:48:12.510000-05:00,0
ws-66kwvf8y1,twright31,wsb-6m4xgd4tz,10.135.75.71,VDICHWY-KBNPKSH,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:32.859000-05:00,0
ws-wz5fk3z19,jkramarczy,wsb-83j5dqqlr,10.113.38.220,EC2AMAZ-NQ8V5J9,STOPPED,AUTO_STOP,us-east-1,2023-02-15 11:54:34.227000-05:00,11
ws-d3917bzlw,dmontano,wsb-6m4xgd4tz,10.135.71.228,VDICHWY-M35ML6A,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:40.170000-05:00,0
ws-gbvtr6mrh,FGoddard,wsb-1dtmwzl2v,10.113.38.116,EC2AMAZ-5L13R2O,AVAILABLE,ALWAYS_ON,us-east-1,2022-08-01 08:19:40.912000-04:00,210
ws-52wz81w7r,mmoccetti,wsb-38t9g96rj,10.135.77.143,VDICHWY-BJ6RFCK,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-bhdc4xxg2,hpeugnet,wsb-6m4xgd4tz,10.135.72.104,VDICHWY-IULJNLJ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 21:18:29.868000-05:00,2
ws-cyvqz53sl,tfarringto,wsb-6m4xgd4tz,10.135.68.111,VDICHWY-Q819KE2,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-xjh92pbdp,zsolis,wsb-83j5dqqlr,10.113.38.161,EC2AMAZ-E0OO882,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-8nnsqsvwg,kvazquez,wsb-6m4xgd4tz,10.135.75.65,VDICHWY-8EI78LO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:51:13.195000-05:00,0
ws-6mv7q19d2,bsamayoa,wsb-6m4xgd4tz,10.135.69.3,VDICHWY-SCH702C,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:27:55.116000-05:00,0
ws-c960h76pp,blakarosky,wsb-1dtmwzl2v,10.113.38.134,EC2AMAZ-0P2MNS5,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-21 19:30:44.800000-05:00,5
ws-6g2nvmt2q,lalvarado6,wsb-6m4xgd4tz,10.135.66.114,VDICHWY-UKRURFE,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:16:51.426000-05:00,0
ws-wk9zcxjhc,cadams23,wsb-6m4xgd4tz,10.135.72.234,VDICHWY-U8BQ0JO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 19:13:40.869000-05:00,1
ws-3v0xxf1bk,mvanausdal,wsb-6m4xgd4tz,10.135.76.96,VDICHWY-KR3A1PH,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:18:22.782000-05:00,0
ws-7kv0fmgpd,hholmes2,wsb-6m4xgd4tz,10.135.73.159,VDICHWY-TAELMAL,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:54:04.931000-05:00,0
ws-hm4s0nw23,cdetert,wsb-6m4xgd4tz,10.135.73.222,VDICHWY-UNOUS2I,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-gz777rvgj,twilson48,wsb-6m4xgd4tz,10.135.73.99,VDICHWY-EKFL088,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-xn58kc0b2,smarshall2,wsb-6m4xgd4tz,10.135.67.255,VDICHWY-HHCK8M3,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-kwr0yrdrf,jbean,wsb-6m4xgd4tz,10.135.78.9,VDICHWY-L1LV73F,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:27:17.905000-05:00,0
ws-wz5sghhw2,bkatona,wsb-6m4xgd4tz,10.135.69.169,VDICHWY-C8IUU60,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-22 17:49:10.951000-05:00,4
ws-ch49ls28g,nmilanoski,wsb-6m4xgd4tz,10.135.70.251,VDICHWY-9UG37QR,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-0rf8vkgpn,AHartney,wsb-1dtmwzl2v,10.113.46.61,EC2AMAZ-HEJOPVH,AVAILABLE,ALWAYS_ON,us-east-1,2022-11-29 10:50:19.085000-05:00,89
ws-1qn1p9whz,htaylor1,wsb-1dtmwzl2v,10.113.38.28,EC2AMAZ-KBTVMNP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-21 13:27:22.030000-05:00,5
ws-ws56zj496,ndixon2,wsb-83j5dqqlr,10.113.43.4,EC2AMAZ-ONLQO92,STOPPED,AUTO_STOP,us-east-1,2022-05-16 09:54:26.052000-04:00,287
ws-4r51ngh2p,breid2,wsb-6m4xgd4tz,10.135.64.27,VDICHWY-E62VKQM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:59:00.581000-05:00,0
ws-kw4tvb77j,jplumlee,wsb-6m4xgd4tz,10.135.78.241,VDICHWY-MRMKKQE,AVAILABLE,ALWAYS_ON,us-east-1,2022-09-16 16:19:42.935000-04:00,163
ws-wlgf232yv,aheld,wsb-6m4xgd4tz,10.135.69.76,VDICHWY-9CST223,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-7gx8s3r49,dcampos1,wsb-6m4xgd4tz,10.135.73.41,VDICHWY-QT6NER3,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 20:57:58.112000-05:00,1
ws-2q853hkqd,rcontrera3,wsb-83j5dqqlr,10.113.37.210,EC2AMAZ-OFVNJ2V,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:54:15.359000-05:00,0
ws-6j62lkmsy,sdickerso4,wsb-6m4xgd4tz,10.135.72.184,VDICHWY-H7RNRDD,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:34.772000-05:00,0
ws-x1hg0sbxy,esmart,wsb-6m4xgd4tz,10.135.79.78,VDICHWY-E9L8HRK,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 22:01:53.957000-05:00,1
ws-9gmb5c63w,jeck,wsb-6m4xgd4tz,10.135.76.164,VDICHWY-3KK9P2O,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:27.520000-05:00,0
ws-d23y85wkx,kmontolio,wsb-6m4xgd4tz,10.135.66.216,VDICHWY-TNTDFLL,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:52.624000-05:00,0
ws-6sygyhg56,bcobanov,wsb-df2dr6khq,10.113.24.216,EC2AMAZ-4J3G581,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-08 05:08:38.150000-05:00,50
ws-0g8244zfr,acurryfelix,wsb-7v01w2s1n,10.113.39.119,EC2AMAZ-IB4G990,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-20 09:00:24.219000-05:00,37
ws-vsdtf5jr1,sadley,wsb-6m4xgd4tz,10.135.65.237,VDICHWY-R2KVHCV,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 15:02:06.306000-05:00,2
ws-jp8rqc9l6,czak,wsb-83j5dqqlr,10.113.40.126,EC2AMAZ-J9JLLCK,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-30 10:37:39.860000-05:00,58
ws-1gt8mtjsx,ahammer1,wsb-6m4xgd4tz,10.135.76.6,VDICHWY-CJJA63J,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:43.690000-05:00,0
ws-cr2jkzrbj,sallen34,wsb-6m4xgd4tz,10.135.77.69,VDICHWY-L2VD5EG,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:00:53.717000-05:00,0
ws-bkcndrfsy,rcoury1,wsb-6m4xgd4tz,10.135.74.110,VDICHWY-GP7HOVD,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:54:25.966000-05:00,0
ws-30dwh49dp,mrentz,wsb-6m4xgd4tz,10.135.69.86,VDICHWY-1HU2O1O,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-20 20:47:45.721000-05:00,6
ws-1t8kmwljm,thilaire,wsb-6m4xgd4tz,10.135.71.164,VDICHWY-41SOEVP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:27:54.491000-05:00,2
ws-0gd4db3z0,nmason4,wsb-6m4xgd4tz,10.135.72.111,VDICHWY-URIJETP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:46:53.315000-05:00,2
ws-11yt24jmq,amaxwell6,wsb-6m4xgd4tz,10.135.70.58,VDICHWY-M0PJUKK,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:27:23.069000-05:00,2
ws-26b1r8m9x,klarosiliere,wsb-7v01w2s1n,10.113.39.237,EC2AMAZ-AIIIPES,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 15:30:30.849000-05:00,0
ws-fnzwls83t,mdiaz16,wsb-6m4xgd4tz,10.135.73.144,VDICHWY-JCI5QBG,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:08.909000-05:00,0
ws-452dfl4d7,jwaybill,wsb-6m4xgd4tz,10.135.74.79,VDICHWY-CR646AD,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 16:50:48.044000-05:00,0
ws-09kqrtqf6,jdevaraj,wsb-83j5dqqlr,10.113.37.80,EC2AMAZ-M5HQH94,AVAILABLE,AUTO_STOP,us-east-1,2023-02-27 08:55:41.712000-05:00,0
ws-2rzkh2s8g,smuhammad5,wsb-6m4xgd4tz,10.135.78.67,VDICHWY-O4AJ9BN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:01:09.986000-05:00,0
ws-2p5qh5tnz,mesquivel,wsb-6m4xgd4tz,10.135.78.80,VDICHWY-G9C2TER,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:58:43.063000-05:00,2
ws-gsjrmyr06,hlayton,wsb-6m4xgd4tz,10.135.67.16,VDICHWY-PMTQL67,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:55.817000-05:00,0
ws-h2nw800dy,ccox9,wsb-6m4xgd4tz,10.135.72.246,VDICHWY-5CM99I7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:42.075000-05:00,0
ws-fx9rnm24p,edeleoz,wsb-6m4xgd4tz,10.135.78.54,VDICHWY-QJSAOKO,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-27 13:08:52.876000-05:00,61
ws-xxm1lcmm9,tlee6,wsb-6m4xgd4tz,10.135.67.223,VDICHWY-0S2VV6R,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:51:52.148000-05:00,0
ws-65hfqvc1k,tbrown91,wsb-6m4xgd4tz,10.135.66.51,VDICHWY-GBEPU77,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-16 22:18:32.763000-05:00,10
ws-vl4v9dl23,mmims2,wsb-6m4xgd4tz,10.135.67.48,VDICHWY-B8V344D,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 00:48:02.519000-05:00,2
ws-9zv7spkc5,kwilliam63,wsb-6m4xgd4tz,10.135.71.135,VDICHWY-GQ886I2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:00.204000-05:00,0
ws-4pwmkf0vz,sgonzale24,wsb-6m4xgd4tz,10.135.64.102,VDICHWY-S7QSP7Q,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:51:49.657000-05:00,0
ws-vq88gz8jv,aessue,wsb-6m4xgd4tz,10.135.69.58,VDICHWY-KDTMNHG,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:59.553000-05:00,0
ws-2w652fjlx,adesai,wsb-1dtmwzl2v,10.113.44.1,EC2AMAZ-EU6GFIF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-21 22:37:57.514000-05:00,5
ws-gf6362fkg,aaiken,wsb-6m4xgd4tz,10.135.78.216,VDICHWY-R5M5C8H,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 11:52:36.249000-05:00,1
ws-gx5rbg8xq,jreed19,wsb-6m4xgd4tz,10.135.67.203,VDICHWY-9KH9A9J,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 10:34:10.591000-05:00,2
ws-5lfwkhzsc,mshumate,wsb-6m4xgd4tz,10.135.71.150,VDICHWY-JQ6R469,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:40.931000-05:00,0
ws-wg30wgmmw,achamberl1,wsb-6m4xgd4tz,10.135.65.79,VDICHWY-75GKEI4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:54:24.387000-05:00,0
ws-5g8p13110,zgreen,wsb-6m4xgd4tz,10.135.75.104,VDICHWY-K03L8NM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 17:37:53.726000-05:00,0
ws-w4b4y8d18,bloftis,wsb-6m4xgd4tz,10.135.71.84,VDICHWY-2KR4MPP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:07.388000-05:00,0
ws-jwrrsy5gh,vtorres4,wsb-6m4xgd4tz,10.135.73.113,VDICHWY-VF2O97P,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 00:20:44.970000-05:00,1
ws-b6yn537rt,amoore49,wsb-6m4xgd4tz,10.135.72.211,VDICHWY-4LTHSD1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:28:52.573000-05:00,0
ws-c0pz7qhky,mguerrero7,wsb-6m4xgd4tz,10.135.67.72,VDICHWY-9NAN990,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 22:37:48.761000-05:00,2
ws-7kwlq3v0d,jsanmiguel,wsb-6m4xgd4tz,10.135.78.246,VDICHWY-C9T6429,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-17 20:51:20.699000-05:00,40
ws-g08287s1h,aoconnell2,wsb-6m4xgd4tz,10.135.74.237,VDICHWY-1ESBC09,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-16yymnbm1,mhenry10,wsb-6m4xgd4tz,10.135.73.241,VDICHWY-HL30I60,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:27:24.400000-05:00,2
ws-7qt2jmz8b,lfava,wsb-6m4xgd4tz,10.135.71.171,VDICHWY-VR30OEO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:44.818000-05:00,0
ws-v431dvrph,astuart,wsb-83j5dqqlr,10.113.36.92,EC2AMAZ-K2N2ALM,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-d7hn2kdgq,beatonbai,wsb-6m4xgd4tz,10.135.72.158,VDICHWY-7IEO5GK,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:55:54.843000-05:00,0
ws-513sm5w6y,bhana,wsb-1dtmwzl2v,10.113.40.7,EC2AMAZ-3FLJ04N,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:51:43.065000-05:00,0
ws-hvym641yn,mbrown1,wsb-dqxtkgx0n,10.113.37.68,EC2AMAZ-FC0EP2N,STOPPED,AUTO_STOP,us-east-1,2022-11-28 14:54:12.653000-05:00,90
ws-7nwt2drj8,bsweeney2,wsb-6m4xgd4tz,10.135.73.161,VDICHWY-JK1QGH8,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:39:05.331000-05:00,0
ws-2x1vx035d,skreppel,wsb-6m4xgd4tz,10.135.73.245,VDICHWY-T1HD6H6,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 11:37:42.007000-05:00,0
ws-fm5dn8vv3,alee26,wsb-6m4xgd4tz,10.135.69.176,VDICHWY-LFIVSFL,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:55:50.862000-05:00,0
ws-xf9pzymyg,lchristian,wsb-1dtmwzl2v,10.113.43.141,EC2AMAZ-27PTEFT,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 18:27:52.196000-05:00,3
ws-05kncd7sz,jfranklin9,wsb-6m4xgd4tz,10.135.67.80,VDICHWY-PJ77IBN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 20:30:52.093000-05:00,2
ws-ww1625zx9,ssobel,wsb-6m4xgd4tz,10.135.75.53,VDICHWY-NIE1G85,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:30.022000-05:00,0
ws-400m3j7hy,abansal1,wsb-83j5dqqlr,10.113.24.157,EC2AMAZ-FKO89EJ,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-jz63y86tz,bcolameco,wsb-6m4xgd4tz,10.135.69.151,VDICHWY-OH2S1I7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:56.798000-05:00,0
ws-1y4yft9b3,amulla,wsb-dqxtkgx0n,10.113.39.95,EC2AMAZ-COTEM4G,STOPPED,AUTO_STOP,us-east-1,2022-09-22 02:35:07.509000-04:00,158
ws-bbptm34b9,aratterman,wsb-1dtmwzl2v,10.113.44.126,EC2AMAZ-H5LQ6VF,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-2ncmmf5x9,sbutler14,wsb-6m4xgd4tz,10.135.73.186,VDICHWY-S3O30EE,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:54:10.524000-05:00,0
ws-xw0k171gc,jguillaum1,wsb-6m4xgd4tz,10.135.74.27,VDICHWY-FMINMN8,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:36.887000-05:00,0
ws-57ryt1x9s,chorne1,wsb-6m4xgd4tz,10.135.74.227,VDICHWY-4GO1Q8A,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-21 16:24:41.328000-05:00,67
ws-wdltw611c,dhagerman,wsb-6m4xgd4tz,10.135.79.156,VDICHWY-1J5V3RP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-02 14:14:41.053000-05:00,24
ws-8vzlsdkjf,jder,wsb-6m4xgd4tz,10.135.64.5,VDICHWY-39BJUOK,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-9mztjpm82,dward7,wsb-6m4xgd4tz,10.135.67.100,VDICHWY-J0L6JCQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-22 14:48:47.313000-05:00,4
ws-x607n8hln,galvarez2,wsb-6m4xgd4tz,10.135.71.44,VDICHWY-UG5NPBJ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 16:35:54.910000-05:00,1
ws-bwj8y09jr,jivaldi,wsb-6m4xgd4tz,10.135.67.225,VDICHWY-D1DEJR5,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:06:17.807000-05:00,1
ws-vxw74z52p,Amelendez1,wsb-6m4xgd4tz,10.135.75.74,VDICHWY-4KV6SAR,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-jtjmjsh9t,fdabbieri,wsb-6m4xgd4tz,10.135.77.17,VDICHWY-EPNJO8K,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-wdvynzsvf,ckorleski,wsb-1dtmwzl2v,10.113.39.129,EC2AMAZ-0VRPH62,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-16 23:16:05.827000-05:00,10
ws-911r138tn,lmartine17,wsb-83j5dqqlr,10.113.46.96,EC2AMAZ-ERFRJUQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 12:42:41.576000-05:00,3
ws-2y7v5kv8v,csmyers,wsb-6m4xgd4tz,10.135.73.179,VDICHWY-Q4965NT,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:27:35.604000-05:00,0
ws-28xt18qkv,rlavallee,wsb-6m4xgd4tz,10.135.76.254,VDICHWY-OUIE5VM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 21:27:48.061000-05:00,1
ws-0g98r5zgb,bbronson,wsb-6m4xgd4tz,10.135.69.28,VDICHWY-SDLNOI4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:22:27.152000-05:00,0
ws-k45704nwc,cmartin8,wsb-6m4xgd4tz,10.135.66.253,VDICHWY-VADOPBM,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-fwlzghqg2,odorvil,wsb-6m4xgd4tz,10.135.79.193,VDICHWY-0BQ6H6E,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:17.999000-05:00,0
ws-hxdz0zc54,aharriott,wsb-6m4xgd4tz,10.135.71.237,VDICHWY-9PL4VF1,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-9m559p7l9,keline,wsb-6m4xgd4tz,10.135.71.110,VDICHWY-CLLP8B7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:27:02.252000-05:00,0
ws-0w4c9s6jm,Mwoods2,wsb-1dtmwzl2v,10.113.37.98,EC2AMAZ-N3FQH1A,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-06 08:44:41.144000-05:00,21
ws-6ztlph9gp,cmartinez5,wsb-6m4xgd4tz,10.135.69.77,VDICHWY-NFECFQ2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:29:45.876000-05:00,0
ws-9qkzfxdp8,syarbrough,wsb-6m4xgd4tz,10.135.77.117,VDICHWY-3G8S57D,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 21:51:35.665000-05:00,2
ws-cpz88y8c4,rlima2,wsb-6m4xgd4tz,10.135.77.195,VDICHWY-8UDFQRG,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:52:04.508000-05:00,0
ws-8pfnqv10z,rgamboa,wsb-6m4xgd4tz,10.135.73.121,VDICHWY-73VLDVO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 18:56:46.171000-05:00,2
ws-dt1j08fk4,jdelva,wsb-6m4xgd4tz,10.135.74.213,VDICHWY-S8HLPFP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:28:25.642000-05:00,2
ws-1q6lhhg99,blemus1,wsb-6m4xgd4tz,10.135.73.7,VDICHWY-UACQO5O,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:59:40.814000-05:00,0
ws-h8w7lns9v,fcharles,wsb-6m4xgd4tz,10.135.68.11,VDICHWY-CMVL5RV,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-9xhg95yrl,kdean4,wsb-6m4xgd4tz,10.135.78.198,VDICHWY-RI6260J,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:05.681000-05:00,0
ws-7smmr4jj4,ecausevic,wsb-83j5dqqlr,10.113.46.0,EC2AMAZ-FSUK111,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-08 12:57:29.371000-05:00,80
ws-0glfw6tt2,ndiehm,wsb-6m4xgd4tz,10.135.69.198,VDICHWY-QOMUM7E,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-2d6gts32b,cgomez8,wsb-6m4xgd4tz,10.135.66.241,VDICHWY-3AI8R6I,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-3mxwv9bv1,arams,wsb-kfzj3nw9z,10.113.37.32,EC2AMAZ-AQJFRTS,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-18 14:01:08.102000-05:00,8
ws-gldl0psmj,scolton,wsb-6m4xgd4tz,10.135.65.149,VDICHWY-V25LG58,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:14.879000-05:00,0
ws-wcj14269q,rseiser,wsb-6m4xgd4tz,10.135.67.81,VDICHWY-EGIF45S,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:55:39.949000-05:00,0
ws-7s6stmp3k,amoseley1,wsb-6m4xgd4tz,10.135.65.235,VDICHWY-7FDJMM6,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-ggbfr5hqv,nlewis14,wsb-6m4xgd4tz,10.135.64.145,VDICHWY-K37MSE2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:53:08.600000-05:00,0
ws-w5kr2cjpr,tscott28,wsb-6m4xgd4tz,10.135.66.206,VDICHWY-AE6F2F0,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:41:24.749000-05:00,0
ws-6drx5c58x,mcurry9,wsb-6m4xgd4tz,10.135.70.129,VDICHWY-K27FU6U,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 00:21:21.848000-05:00,1
ws-77gcpyjqs,nliber,wsb-6m4xgd4tz,10.135.64.168,VDICHWY-V2GFBT5,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-5gqmhph99,cpalmer10,wsb-6m4xgd4tz,10.135.68.196,VDICHWY-QINGBEQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 21:31:36.709000-05:00,1
ws-ct95hy7m8,ltyger,wsb-6m4xgd4tz,10.135.65.246,VDICHWY-1ABEVE2,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 21:27:52.422000-05:00,2
ws-3gz36fqsh,ssandberg,wsb-6m4xgd4tz,10.135.68.25,VDICHWY-CJLKP8O,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-07 17:25:13.664000-05:00,19
ws-c1kxz2g3j,edistler,wsb-1dtmwzl2v,10.113.45.143,EC2AMAZ-KMIF4OO,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-02 21:41:03.487000-05:00,24
ws-7y93kfp4n,kparashar,wsb-83j5dqqlr,10.113.45.174,EC2AMAZ-8QA997B,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-880ng6dnt,boblea,wsb-6m4xgd4tz,10.135.78.106,VDICHWY-JAL5TK1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-14 14:03:35.848000-05:00,12
ws-23bz0z6wx,bjones38,wsb-6m4xgd4tz,10.135.68.118,VDICHWY-O79P6U4,AVAILABLE,ALWAYS_ON,us-east-1,2022-08-31 09:13:59.028000-04:00,180
ws-2gl6sn6m2,mgonzale32,wsb-6m4xgd4tz,10.135.74.74,VDICHWY-4D7KQ3R,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 21:25:53.254000-05:00,1
ws-14hvlb4db,aware6,wsb-6m4xgd4tz,10.135.64.135,VDICHWY-E529AOC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 15:53:54.044000-05:00,0
ws-74vf8rhym,ksmith56,wsb-1dtmwzl2v,10.113.43.189,EC2AMAZ-B3SP707,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-16 14:32:38.444000-05:00,10
ws-bffr3tfgs,tparrott,wsb-7v01w2s1n,10.113.37.130,EC2AMAZ-6063BDB,STOPPED,AUTO_STOP,us-east-1,2021-11-06 05:41:18.915000-04:00,478
ws-7225yjbyg,rreynarosa,wsb-6m4xgd4tz,10.135.76.11,VDICHWY-S0AIGJ1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-11 21:50:08.443000-05:00,15
ws-7kn1qz4zf,pyoung2,wsb-6m4xgd4tz,10.135.79.215,VDICHWY-KPPRLND,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
